collection,technique,dynamic,note,path,ext,source_kind
orchidea,ordinario,pp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E4-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E4-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E5-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E5-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E5-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E5-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E6-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E6-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,E7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-E7-pp-1c-T21d.wav,.wav,ordinario
orchidea,ordinario,pp,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#4-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#4-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#5-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#5-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#5-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#6-pp-1c-T12d.wav,.wav,ordinario
orchidea,ordinario,pp,F#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F#6-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F4-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F4-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F5-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F5-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F5-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F6-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,F6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-F6-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#3-pp-4c-T15u.wav,.wav,ordinario
orchidea,ordinario,pp,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#4-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#4-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#5-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#5-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#5-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#6-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G#6-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G3-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G4-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G4-pp-4c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G5-pp-1c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G5-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G5-pp-3c-N.wav,.wav,ordinario
orchidea,ordinario,pp,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G6-pp-1c-T12d.wav,.wav,ordinario
orchidea,ordinario,pp,G6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\Vn-ord-G6-pp-2c-N.wav,.wav,ordinario
orchidea,ordinario,pp,A#3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#3-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#4-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#5-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#5-pp-3c-T10u_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A#6-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A3-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A4-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A5-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A6-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,A6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-A6-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B3,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B3-pp-4c-T10u_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B4-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B5-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,B6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-B6-pp-1c-T12d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#5-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#6-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#6-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C#7-pp-1c-T15d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C5-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C6-pp-1c-T11d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C6-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C6-pp-3c-T14d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,C7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-C7-pp-1c-T28d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#5-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#6-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#6-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D#7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D#7-pp-1c-T16d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D5-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D6-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D6,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D6-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,D7,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-D7-pp-1c-T17d_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E4-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E4,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E4-pp-4c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E5-pp-1c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E5-pp-2c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E5-pp-3c-N_Attacks.wav,.wav,ordinario
orchidea,ordinario,pp,E5,F:\DOUTORAMENTO_22\INSTRUMENTOS\Instrumentos_espectro_versão 3\CORDAS\VIOLINO\Vln_Orchidea\ordinario\Vln_Orchidea_pp\_Attacks\Vn-ord-E5-pp-4c-N_Attacks.wav,.wav,ordinario
